id,text_length,title_length,quote_symbol_rate,strong_emotion_symbol_rate,source_from_entertainment,title_contains_person
1817,1155,17,0.12725546058879392,0.05982905982905983,0,0.0
1819,1573,23,0.36958234830575254,0.06914893617021277,0,0.0
1823,427,16,0.11541774332472007,0.0,0,0.2
1826,400,17,0.0,0.11428571428571428,0,0.0
1833,1485,28,0.0899087493290392,0.0,0,0.0
1837,856,16,0.1638714185883997,0.018867924528301886,0,0.0
1840,2336,11,0.08641975308641976,0.03482587064676617,0,0.0
1845,1990,17,0.12627007538511964,0.0752212389380531,0,0.0
1855,1763,8,0.014859170547793303,0.041916167664670656,0,0.0
1856,821,23,0.06127114769090077,0.0,1,0.4
1857,298,20,0.3201911589008363,0.1935483870967742,0,0.2
1863,3073,47,0.06203703703703704,0.06875,0,0.2
1875,125,19,0.0,0.0,0,0.0
1879,1009,23,0.1876750700280112,0.09243697478991597,0,0.0
1885,2853,30,0.03676268861454047,0.05925925925925926,1,0.6
1887,2545,20,0.2797748729121278,0.0392156862745098,0,0.2
1888,3801,17,0.35532950791166756,0.018779342723004695,0,0.0
1889,483,31,0.4865649963689179,0.058823529411764705,0,0.2
1906,1682,24,0.013940907199334166,0.0,0,0.0
1907,1017,30,0.3026196928635953,0.04878048780487805,0,0.2
1909,2572,17,0.09190672153635115,0.06878306878306878,0,0.0
1911,561,19,0.0,0.0,0,0.0
1913,4651,10,0.078777189888301,0.05555555555555555,0,0.0
1914,6328,28,0.24403194663858171,0.17654028436018956,0,0.0
1917,1075,30,0.08459595959595959,0.07954545454545454,0,0.8
1919,3016,13,0.23330167774612218,0.005698005698005698,0,0.0
1923,796,17,0.14261387824606214,0.2413793103448276,1,0.2
1930,3169,30,0.0397673314339981,0.07692307692307693,0,0.2
1932,972,22,0.0783625730994152,0.021052631578947368,0,0.0
1940,841,13,0.0,0.012345679012345678,0,0.2
1942,3102,25,0.18677817602548785,0.043010752688172046,0,0.0
1948,2496,10,0.012660619803476946,0.025510204081632654,0,0.2
1950,3096,21,0.17262479871175523,0.034782608695652174,0,0.0
1952,1527,26,0.09399551066217733,0.2196969696969697,0,0.2
1953,1364,28,0.18825031928480204,0.06206896551724138,0,0.0
1954,525,12,0.23633156966490299,0.2857142857142857,0,0.2
1958,1205,15,0.14135021097046413,0.03164556962025317,0,0.0
1959,143,30,0.0,0.0,0,0.2
1961,1982,34,0.025714834004989445,0.05699481865284974,0,0.2
1962,436,32,0.0775462962962963,0.03125,0,0.4
1963,1692,16,0.10980006555227793,0.030973451327433628,0,0.0
1964,1108,26,0.08341114223467164,0.12605042016806722,0,0.0
1969,548,32,0.06203703703703704,0.1,0,0.4
1982,543,28,0.0,0.08,1,0.6
1984,545,25,0.13413413413413414,0.1891891891891892,0,0.0
1987,2336,29,0.09091634738186462,0.008620689655172414,0,0.0
1996,537,14,0.033992897006595635,0.0136986301369863,0,0.0
2003,731,12,0.03817663817663818,0.015384615384615385,0,0.0
2004,4,30,,,0,0.0
2005,1595,36,0.018518518518518517,0.06716417910447761,0,0.4
2007,1467,14,0.17610513739546,0.1032258064516129,0,0.2
2009,143,27,0.29193899782135074,0.47058823529411764,0,0.2
2011,265,16,0.0,0.0,0,0.0
2013,1527,20,0.02102950408035154,0.16101694915254236,0,0.0
2014,898,24,0.0936408106219427,0.09433962264150944,0,0.2
2020,3696,7,0.19139085894405045,0.031914893617021274,0,0.0
2026,1075,24,0.044711378044711377,0.09009009009009009,0,0.0
2028,5943,32,0.13810758694062106,0.025134649910233394,0,0.0
2031,1070,34,0.3676268861454046,0.027777777777777776,0,0.0
2033,2438,15,0.09892949427833148,0.006644518272425249,0,0.0
2041,1327,34,0.037315510999721524,0.022556390977443608,0,0.0
2042,512,15,0.059082892416225746,0.023809523809523808,0,0.0
2047,935,30,0.16361416361416362,0.14285714285714285,0,0.2
2048,456,5,0.0,0.0,0,0.0
2053,4,21,,,0,0.4
2055,3475,9,0.0563973063973064,0.13383838383838384,0,0.0
2062,954,18,0.17113665389527458,0.13793103448275862,0,0.0
2086,3023,28,0.11353183248608084,0.0032679738562091504,0,0.2
2087,2464,20,0.036899352884483,0.08550185873605948,0,0.2
2094,1066,30,0.09453262786596121,0.08571428571428572,0,0.0
2097,875,24,0.08758169934640522,0.07058823529411765,0,0.0
2102,882,12,0.025321239606953892,0.07142857142857142,0,0.0
2107,570,26,0.05279747832939322,0.3829787234042553,0,0.0
2108,1009,20,0.05279747832939322,0.1276595744680851,0,0.0
2111,3719,13,0.13893711419753088,0.026041666666666668,0,0.0
2112,1071,20,0.0,0.056451612903225805,0,0.0
2113,4022,12,0.12998236331569665,0.007142857142857143,0,0.4
2117,851,33,0.08056758056758057,0.1038961038961039,0,0.0
2119,1851,19,0.04045893719806763,0.04891304347826087,0,0.0
2126,917,20,0.11816578483245149,0.023809523809523808,0,0.0
2127,1368,14,0.18113003514463366,0.051094890510948905,0,0.0
2135,972,21,0.03817663817663818,0.015384615384615385,0,0.2
2138,1104,16,0.2375886524822695,0.09574468085106383,0,0.0
2148,1592,21,0.3122393917095904,0.0,0,0.0
2149,2076,20,0.09813768570830719,0.12429378531073447,0,0.0
2151,3528,17,0.05948756976154236,0.030821917808219176,0,0.0
2165,2566,18,0.033533533533533534,0.02702702702702703,0,0.0
2167,992,23,0.09925925925925926,0.05333333333333334,0,0.0
2169,1990,26,0.18021932547072214,0.07262569832402235,0,0.2
2172,1093,27,0.04818410643653362,0.02912621359223301,0,0.4
2176,3136,13,0.1987594390507012,0.02669902912621359,0,0.2
2181,790,25,0.1019786910197869,0.0,0,0.0
2185,262,27,0.0,0.0,0,0.4
2187,676,28,0.09925925925925926,0.1,0,0.0
2190,342,37,0.0,0.043478260869565216,0,0.0
2213,1946,23,0.020679012345679013,0.14166666666666666,0,0.0
2214,229,22,0.13060428849902533,0.15789473684210525,0,0.0
2217,1574,16,0.10883690708252111,0.06140350877192982,0,0.0
2219,2326,27,0.11930199430199431,0.019230769230769232,0,0.2
2225,549,26,0.0,0.0,0,0.0
2231,546,36,0.05394524959742351,0.043478260869565216,1,0.2
2234,3024,38,0.07049663299663299,0.056818181818181816,0,0.2
2239,1980,26,0.34227330779054915,0.004310344827586207,0,0.0
2249,8864,37,0.05716501842156292,0.0010471204188481676,0,0.2
2253,1107,19,0.022765885151206252,0.06422018348623854,0,0.0
2254,2490,13,0.10559495665878645,0.05106382978723404,0,0.0
2256,2336,29,0.09091634738186462,0.008620689655172414,0,0.0
2258,400,17,0.0,0.11428571428571428,0,0.0
2262,2799,35,0.08698920322536557,0.05904059040590406,0,0.0
2265,2734,19,0.03507394320115168,0.0706713780918728,0,0.0
2268,1828,18,0.040903540903540904,0.04395604395604396,1,0.0
2274,954,30,0.0,0.189873417721519,0,0.0
2287,1047,32,0.15039281705948374,0.16161616161616163,0,0.0
2292,1019,24,0.050642479213907785,0.0,0,0.0
2293,2357,30,0.10737179487179487,0.0625,0,0.4
2294,1527,14,0.3101851851851852,0.17391304347826086,0,0.0
2295,2029,37,0.19992978760751273,0.037914691943127965,0,0.0
2298,1313,27,0.07618583495776478,0.03508771929824561,0,0.2
2301,1864,16,0.0,0.15853658536585366,0,0.0
2310,3194,18,0.17599159443131077,0.12411347517730496,0,0.0
2314,2741,18,0.11609270088802252,0.06140350877192982,0,0.0
2317,5779,28,0.15375788869764773,0.027538726333907058,0,0.0
2318,758,29,0.195906432748538,0.18421052631578946,0,0.2
2319,2337,15,0.0,0.09595959595959595,0,0.0
2324,1067,27,0.0,0.07462686567164178,0,0.0
2326,637,18,0.0,0.18181818181818182,0,0.0
2328,428,21,0.0,0.17647058823529413,0,0.0
2329,495,37,0.0,0.02702702702702703,0,0.0
2330,6146,50,0.14261387824606214,0.0049261083743842365,0,0.0
2332,1252,16,0.12835249042145594,0.008620689655172414,0,0.0
2338,980,30,0.3870200475705063,0.01834862385321101,0,0.2
2343,1367,23,0.11705101327742838,0.16981132075471697,0,0.4
2346,3443,15,0.10306472606792096,0.03194888178913738,0,0.0
2350,3918,15,0.06530214424951267,0.03349282296650718,0,0.2
2362,2490,32,0.030052543893374344,0.04844290657439446,0,0.2
2375,666,32,0.026972624798711754,0.0,0,0.0
2376,129,25,0.0,0.0,0,0.0
2378,1285,34,0.0,0.024390243902439025,0,1.0
2381,129,17,0.0,0.2,0,0.2
2382,1258,28,0.09190672153635115,0.046296296296296294,0,0.4
2393,2347,4,0.09498493709020024,0.023923444976076555,0,0.0
2394,214,33,0.0,0.058823529411764705,0,0.2
2397,3988,19,0.07489380728817349,0.02414486921529175,0,0.0
2398,875,30,0.0,0.04054054054054054,1,0.2
2400,4228,32,0.2162082874954162,0.08118811881188119,0,0.0
2403,2740,19,0.018113003514463367,0.0072992700729927005,0,0.0
2404,2708,35,0.02835978835978836,0.26285714285714284,0,0.0
2405,786,26,0.10485133020344288,0.19718309859154928,0,0.0
2412,143,30,0.0,0.1111111111111111,0,0.2
2415,1105,30,0.20281339031339032,0.0673076923076923,0,0.2
2416,4934,29,0.25733882030178323,0.001851851851851852,0,0.0
2424,479,33,0.25451092117758783,0.0,0,0.6
2426,1846,14,0.37037037037037035,0.13432835820895522,0,0.0
2429,994,22,0.13341298287534847,0.043010752688172046,0,0.0
2432,826,21,0.06362773029439696,0.08974358974358974,0,0.2
2433,1079,26,0.18611111111111112,0.24375,0,0.0
2436,654,43,0.04431216931216931,0.26785714285714285,0,0.2
2437,739,34,0.20679012345679013,0.03125,0,0.0
2440,3216,18,0.14046121593291405,0.0,0,0.0
2443,1919,33,0.0164336521952416,0.033112582781456956,0,0.0
2450,3452,24,0.26972624798711753,0.12318840579710146,0,0.0
2451,3591,20,0.08450865726407522,0.11455108359133127,0,0.0
2452,1948,14,0.0,0.09547738693467336,0,0.2
2453,414,53,0.0,0.25,0,0.4
2454,16468,31,0.12007168458781362,0.03870967741935484,0,0.0
2457,126,15,0.0,0.0,0,0.0
2458,1299,27,0.05555555555555555,0.08208955223880597,0,0.0
2462,1562,29,0.14888888888888888,0.03333333333333333,0,0.4
2464,7914,33,0.15221641041897818,0.008559201141226819,0,0.0
2465,806,17,0.0,0.1875,0,0.0
2482,1500,30,0.2554466230936819,0.0,0,0.2
2491,3384,19,0.05317460317460317,0.0035714285714285713,0,0.0
2494,874,29,0.050642479213907785,0.05102040816326531,0,0.0
2496,2411,40,0.04753795941535405,0.16091954022988506,0,0.0
2505,1086,31,0.2809224318658281,0.02830188679245283,0,0.2
2507,789,29,0.06617283950617285,0.17333333333333334,0,0.4
2519,980,15,0.0,0.11956521739130435,0,0.0
2526,367,31,0.0,0.5,0,0.0
2528,1846,14,0.37037037037037035,0.13432835820895522,0,0.0
2529,143,34,0.0,0.0,0,1.0
2531,722,22,0.0,0.09375,0,0.4
2538,403,20,0.0,0.034482758620689655,0,0.0
2540,797,30,0.02852277564921243,0.09195402298850575,0,0.4
2544,1789,34,0.14770723104056438,0.01984126984126984,0,0.0
2545,1207,26,0.06127114769090077,0.006172839506172839,0,0.2
2550,1712,24,0.11475058873902803,0.08670520231213873,0,0.0
2551,1039,20,0.23447069116360456,0.03937007874015748,0,0.0
2552,506,28,0.048656499636891795,0.058823529411764705,0,0.2
2553,4578,52,0.10117628357971706,0.11373390557939914,0,0.0
2555,2350,18,0.43920026220911174,0.04424778761061947,0,0.0
2564,634,13,0.04595336076817558,0.0,0,0.2
2578,675,23,0.37037037037037035,0.0,0,0.0
2579,1210,40,0.11056105610561055,0.009900990099009901,0,0.0
2581,2674,19,0.028413910093299407,0.026717557251908396,0,0.2
2588,1000,30,0.17907598319969453,0.061855670103092786,0,0.4
2589,2132,25,0.04595336076817558,0.1574074074074074,0,0.0
2590,26156,46,0.18977622058448446,0.004711852120333454,0,0.0
2591,1369,22,0.06941206941206941,0.15384615384615385,0,0.0
2595,1464,31,0.15039281705948374,0.07575757575757576,0,0.0
2600,138,17,0.0,0.14285714285714285,1,0.0
2607,1683,18,0.21578099838969403,0.016304347826086956,0,0.2
2610,2766,31,0.12173305380852552,0.033962264150943396,0,0.0
2615,870,24,0.0,0.024390243902439025,0,0.4
2616,1956,27,0.19386574074074076,0.10416666666666667,0,0.0
2624,236,21,0.0,0.15384615384615385,0,0.2
2625,771,26,0.0,0.06060606060606061,0,0.4
2627,281,31,0.08862433862433862,0.14285714285714285,0,0.2
2629,201,20,0.0,0.06666666666666667,0,0.0
2632,1048,11,0.08180708180708181,0.06593406593406594,0,0.4
2635,1298,21,0.24650478292862396,0.006622516556291391,0,0.2
2637,1368,12,0.0,0.0,0,0.0
2638,703,20,0.16272009714632665,0.0,0,0.0
2640,6127,16,0.03196755531699171,0.001610305958132045,0,0.4
2643,785,26,0.18846694796061886,0.0,0,0.0
2645,1592,21,0.3122393917095904,0.0,0,0.0
2647,141,32,0.0,0.0,0,0.4
2656,813,15,0.0,0.05,0,0.0
2658,1317,28,0.11723534558180228,0.10236220472440945,0,0.0
2662,194,35,0.6433470507544581,0.07407407407407407,0,0.0
2664,1953,23,0.08483697372586263,0.0641025641025641,0,0.4
2666,3709,19,0.030908132331619875,0.0,0,0.0
2668,1950,25,0.06817256817256817,0.06593406593406594,0,0.0
2669,1222,24,0.13634513634513634,0.04395604395604396,0,0.4
2672,557,22,0.14596949891067537,0.0392156862745098,0,0.2
2673,4578,52,0.10117628357971706,0.11373390557939914,0,0.0
2681,1099,25,0.12078007210750573,0.07964601769911504,0,0.0
2682,2352,27,0.11873117136275031,0.019138755980861243,0,0.0
2688,3659,14,0.13554310613134143,0.03991596638655462,0,0.0
2689,1009,17,0.12924382716049385,0.041666666666666664,0,0.4
2692,481,26,0.0,0.0,1,0.4
2693,741,33,0.0,0.2028985507246377,0,0.4
2696,3962,24,0.18336070060207993,0.04926108374384237,1,0.2
2697,393,8,0.0,0.0,0,0.0
2699,2798,23,0.058882611424984306,0.13559322033898305,0,0.0
2705,1509,38,0.13159371492704827,0.030303030303030304,0,0.0
2709,2548,18,0.03181386514719848,0.029914529914529916,0,0.0
2715,3081,10,0.06798579401319127,0.005479452054794521,0,0.0
2718,372,37,0.0,0.21052631578947367,0,0.0
2719,1351,12,0.01969429747207525,0.015873015873015872,0,0.0
2720,2135,24,0.18284600389863545,0.031578947368421054,0,0.0
2723,1073,26,0.12407407407407409,0.03,0,0.0
2724,3502,31,0.10081018518518518,0.034375,0,0.0
2726,4218,36,0.1654320987654321,0.06666666666666667,0,0.4
2733,2514,33,0.41705571117335827,0.2605042016806723,0,0.0
2738,2169,6,0.02374623427255006,0.0,0,0.0
2740,6581,21,0.1918671248568156,0.01675257731958763,0,0.2
2742,918,14,0.0,0.0,0,0.0
2760,2584,29,0.0,0.0,0,0.0
2765,1154,19,0.04135802469135803,0.058333333333333334,0,0.0
2770,980,9,0.04002389486260454,0.08064516129032258,0,0.0
2781,8762,27,0.16464181803884564,0.005307855626326964,0,0.0
2782,1214,29,0.26682596575069695,0.0,0,0.2
2786,4,10,,,0,0.0
2787,806,42,0.1102880658436214,0.15555555555555556,0,0.0
2790,833,26,0.0,0.42857142857142855,0,0.2
2793,790,23,0.2512892639474918,0.0,0,0.2
2795,3103,22,0.08723958333333333,0.08203125,0,0.0
2799,445,30,0.0,0.08333333333333333,0,0.2
2806,1331,41,0.1849551414768806,0.037267080745341616,0,0.6
2807,302,40,0.10789049919484701,0.13043478260869565,0,0.0
2818,1783,30,0.06403823178016727,0.04516129032258064,0,0.0
2823,126,13,0.0,0.0,0,0.0
2824,2448,19,1.0,0.1044776119402985,0,0.0
2828,2498,37,0.0647342995169082,0.043478260869565216,0,0.0
2832,834,34,0.0,0.0375,0,0.2
2835,2401,13,0.04484605087014725,0.060240963855421686,0,0.0
2837,253,26,0.0,0.0,0,0.2
2839,2837,33,0.20610311307985726,0.013289036544850499,0,0.2
2842,1645,32,0.05676591624304042,0.0915032679738562,0,0.0
2843,1474,31,0.02757201646090535,0.08148148148148149,0,0.0
2848,1454,9,0.3676268861454046,0.01646090534979424,0,0.2
2851,1104,17,0.12511671335200747,0.058823529411764705,0,0.0
2855,416,15,0.06530214424951267,0.0,0,0.2
2857,4252,19,0.07931675968205648,0.00684931506849315,0,0.0
2864,281,18,0.0,0.08695652173913043,0,0.0
2865,8706,8,0.018918537342933785,0.02795425667090216,0,0.0
2876,884,30,0.09925925925925926,0.18666666666666668,0,0.0
2881,540,34,0.0,0.05,1,0.6
2884,13132,22,0.18579297245963913,0.003076923076923077,0,0.2
2886,1733,32,0.12319411610191752,0.014184397163120567,0,0.0
2890,936,27,0.2785336356764928,0.0,0,0.0
2891,2000,20,0.13535353535353534,0.022727272727272728,0,0.2
2893,1239,14,0.021392081736909322,0.034482758620689655,0,0.0
2900,841,13,0.0,0.012345679012345678,0,0.2
2901,1679,24,0.0,0.0440251572327044,0,0.0
2906,881,45,0.13060428849902533,0.0,0,0.4
2907,2208,31,0.024328249818445898,0.07352941176470588,0,0.0
2909,323,20,0.775462962962963,0.1875,0,0.0
2917,1428,9,0.10254055708601163,0.0,0,0.0
2927,93,27,0.0,0.1111111111111111,0,0.2
2928,4,28,,,0,0.4
2930,112,12,0.0,0.0,0,0.0
2938,714,29,0.0,0.06060606060606061,0,0.4
2949,343,32,0.0,0.0,0,0.2
2950,3211,16,0.173861759849021,0.054140127388535034,0,0.0
2955,720,29,0.27235772357723576,0.06097560975609756,0,0.2
2956,139,26,0.0,0.2857142857142857,0,0.4
2965,1696,27,0.10232913325696831,0.015463917525773196,0,0.2
2966,4151,29,0.10366502272507494,0.06266318537859007,0,0.2
2968,329,14,0.0,0.5806451612903226,0,0.0
2969,711,21,0.0,0.0,0,0.2
2974,1216,23,0.06706706706706707,0.08108108108108109,0,0.0
2975,806,6,0.0,0.0136986301369863,0,0.0
2978,1946,28,0.2704932420572231,0.018957345971563982,0,0.0
2980,387,23,0.32651072124756336,0.0,0,0.0
2988,485,21,0.0,0.325,0,0.0
2990,5696,19,0.10396006206570871,0.12386156648451731,0,0.2
2991,128,9,0.0,0.0,0,0.0
2992,5543,29,0.19142857142857142,0.014285714285714285,0,0.2
3004,563,25,0.0,0.3333333333333333,0,0.2
3007,824,38,0.08706952566601689,0.0,0,0.0
3016,2577,32,0.02493951237669831,0.04522613065326633,0,0.4
3023,4813,42,0.04205900816070308,0.015065913370998116,0,0.0
3029,676,28,0.09925925925925926,0.1,0,0.0
3030,831,20,0.15317786922725193,0.037037037037037035,0,0.0
3032,377,27,0.08556832694763729,0.0,0,0.0
3036,535,26,0.13060428849902533,0.08771929824561403,0,0.2
3046,2275,15,0.20588710981724082,0.08733624454148471,0,0.0
3047,381,21,0.3676268861454046,0.2962962962962963,0,0.0
3050,1282,17,0.0,0.009259259259259259,0,0.0
3051,715,25,0.0,0.13333333333333333,0,0.0
3057,2024,27,0.1607437396911081,0.0,0,0.0
3059,5667,12,0.2003945526282296,0.06872852233676977,0,0.0
3065,1131,20,0.1876750700280112,0.025210084033613446,0,0.0
3066,1330,25,0.24638823220383504,0.11347517730496454,0,0.8
3068,2741,18,0.11609270088802252,0.06140350877192982,0,0.0
3071,910,19,0.0,0.02631578947368421,0,0.0
3080,817,24,0.24814814814814817,0.1,0,0.0
3090,537,14,0.033992897006595635,0.0136986301369863,0,0.0
3091,607,24,0.10883690708252111,0.14035087719298245,0,0.2
3096,977,20,0.14261387824606214,0.022988505747126436,0,0.0
3098,10502,24,0.07407407407407407,0.050106609808102345,0,0.0
3104,143,30,0.0,0.1111111111111111,0,0.2
3108,1107,19,0.022765885151206252,0.06422018348623854,0,0.0
3109,3774,13,0.0775462962962963,0.0875,0,0.0
3110,2669,31,0.35041092966165016,0.05187319884726225,0,0.0
3115,22672,39,0.016325536062378167,0.0005060728744939271,0,0.2
3122,1277,28,0.231914157147802,0.0,0,0.0
3127,985,28,0.0,0.03571428571428571,1,0.4
3132,119,13,0.0,0.0,0,0.0
3134,956,36,0.0,0.1206896551724138,0,0.6
3137,1390,22,0.0,0.18493150684931506,0,0.4
3144,130,20,0.0,0.16666666666666666,0,0.0
3148,1240,23,0.09399551066217733,0.007575757575757576,0,0.4
3150,2398,38,0.0998297147722435,0.005747126436781609,0,0.0
3153,495,37,0.0,0.02702702702702703,0,0.0
3156,5843,34,0.0,0.007159904534606206,0,0.2
3160,2218,21,0.2911942554799698,0.22959183673469388,0,0.2
3163,1501,37,0.01908831908831909,0.015384615384615385,0,0.2
3164,789,29,0.06617283950617285,0.17333333333333334,0,0.4
3166,527,28,0.05169753086419753,0.0625,0,0.2
3168,959,35,0.05224171539961014,0.08421052631578947,0,0.0
3170,907,29,0.0,0.058823529411764705,1,0.8
3173,3211,16,0.173861759849021,0.054140127388535034,0,0.0
3174,4180,16,0.11787037037037038,0.06,0,0.2
3177,5017,26,0.05348020434227331,0.01293103448275862,0,0.0
3188,462,26,0.41358024691358025,0.16666666666666666,0,0.2
3191,3079,11,0.15821526224210788,0.12751677852348994,0,0.0
3197,2121,44,0.1500430663221361,0.018604651162790697,0,0.0
3207,2325,15,0.2574150914399877,0.04564315352697095,0,0.4
3219,1766,37,0.2126984126984127,0.08571428571428572,0,0.4
3223,502,24,0.04595336076817558,0.05555555555555555,0,0.0
3224,4928,43,0.15345511423942798,0.11312217194570136,0,0.0
3226,907,29,0.0,0.058823529411764705,1,0.8
3228,577,12,0.0,0.0,0,0.4
3231,3017,10,0.03470603470603471,0.13286713286713286,0,0.0
3237,140,24,0.0,0.11764705882352941,0,0.0
3242,568,27,0.12725546058879392,0.02564102564102564,1,0.4
3243,828,32,0.10559495665878645,0.07446808510638298,0,0.0
3245,3591,20,0.08450865726407522,0.11455108359133127,0,0.0
3246,1683,40,0.13786008230452673,0.0,0,0.0
3253,4510,27,0.07012882447665056,0.017391304347826087,0,0.2
3261,2397,17,0.07009834693450513,0.03389830508474576,0,0.0
3262,3013,18,0.00988638040430869,0.0398406374501992,0,0.0
3265,630,31,0.0,0.3617021276595745,0,0.4
3268,2799,35,0.08698920322536557,0.05904059040590406,0,0.0
3272,3654,15,0.09572480492361798,0.03857566765578635,0,0.0
3273,1524,25,0.4438422161999398,0.08943089430894309,0,0.0
3281,1020,9,0.07444444444444444,0.16,0,0.0
3283,2234,32,0.26377952755905515,0.027559055118110236,0,0.2
3286,1297,36,0.19940476190476192,0.044642857142857144,0,0.4
3287,875,30,0.0,0.04054054054054054,1,0.2
3288,441,19,0.07089947089947089,0.2571428571428571,0,0.4
3289,7999,32,0.05499127936801067,0.00554016620498615,0,0.2
3291,330,14,0.0,0.037037037037037035,1,0.2
3293,1372,32,0.27986633249791143,0.03007518796992481,0,0.4
3294,3909,24,0.19135802469135801,0.09950248756218906,0,0.0
3297,549,32,0.0,0.044444444444444446,0,0.6
3308,12433,15,0.008207766752419453,0.03197353914002205,0,0.0
3322,904,28,0.037037037037037035,0.22388059701492538,0,0.0
3323,1258,28,0.09190672153635115,0.046296296296296294,0,0.4
3324,1725,35,0.5256340083926291,0.06896551724137931,0,0.2
3325,918,28,0.14261387824606214,0.09195402298850575,1,0.2
3326,1985,30,0.11765644955300127,0.16379310344827586,0,0.0
3328,543,16,0.1908831908831909,0.07692307692307693,0,0.0
3335,1088,24,0.347723519698042,0.0,0,0.0
3339,1560,16,0.05424003238210889,0.03278688524590164,0,0.4
3345,1524,25,0.4438422161999398,0.08943089430894309,0,0.0
3351,1253,13,0.16218833212297265,0.1568627450980392,0,0.0
3352,2920,19,0.016880826404635927,0.04081632653061224,0,0.2
3358,4208,34,0.3791926758218893,0.011235955056179775,0,0.2
3360,1869,30,0.04296937630270964,0.11255411255411256,0,0.0
3362,2994,27,0.20489296636085627,0.13761467889908258,0,0.0
3365,314,18,0.0,0.0,0,0.2
3368,1457,18,0.021767381416504222,0.0,0,0.2
3369,541,27,0.0,0.06976744186046512,1,0.2
3372,4924,32,0.07622298065984072,0.027303754266211604,0,0.0
3374,2285,31,0.247265058652959,0.017793594306049824,0,0.0
3382,1164,22,0.11152725759467333,0.033707865168539325,0,0.2
3387,8762,27,0.16464181803884564,0.005307855626326964,0,0.0
3392,547,12,0.04431216931216931,0.0,1,0.0
3393,1660,26,0.13786008230452673,0.025252525252525252,0,0.2
3394,6121,23,0.07489380728817349,0.04024144869215292,0,0.2
3400,2541,30,0.16967394745172526,0.05128205128205128,0,0.0
3404,1790,18,0.08676508676508678,0.006993006993006993,0,0.4
3407,101,64,0.0,0.4444444444444444,0,0.2
3415,2474,32,0.10151515151515152,0.12727272727272726,0,0.2
3416,2703,22,0.23786221454615236,0.007772020725388601,0,0.0
3426,130,20,0.0,0.16666666666666666,0,0.0
3429,3502,31,0.10081018518518518,0.034375,0,0.0
3430,1195,24,0.15039281705948374,0.18181818181818182,0,0.4
3434,2373,23,0.15255009107468123,0.012295081967213115,0,0.2
3451,2352,15,0.13441358024691358,0.05416666666666667,0,0.0
3454,12433,15,0.008207766752419453,0.03197353914002205,0,0.0
3457,1752,30,0.10883690708252111,0.0,0,0.0
3463,691,31,0.10559495665878645,0.0425531914893617,0,0.4
3464,2426,26,0.12725546058879392,0.03418803418803419,0,0.0
3467,109,24,0.0,0.25,0,0.2
3469,1235,28,0.06152433425160698,0.1322314049586777,0,0.0
3475,1317,26,0.021209243431465657,0.06837606837606838,0,0.0
3476,4784,26,0.033533533533533534,0.05791505791505792,0,0.0
3478,754,19,0.04068002428658166,0.01639344262295082,0,0.2
3486,6870,28,0.03617319943850556,0.08454810495626822,0,0.2
3503,2671,34,0.009293938132889444,0.026217228464419477,0,0.0
3504,5125,14,0.19971681943512928,0.05030181086519115,0,0.0
3510,1456,13,0.16919191919191917,0.007575757575757576,0,0.0
3515,341,27,0.0,0.07692307692307693,1,0.0
3520,3821,25,0.046296296296296294,0.09701492537313433,0,0.0
3524,11313,25,0.08175423485501006,0.14147286821705427,0,0.0
3527,1435,18,0.06646825396825397,0.0,0,0.0
3530,142,29,0.0,0.14285714285714285,0,0.4
3536,1012,26,0.08364544319600499,0.0,0,0.0
3537,510,30,0.04205900816070308,0.01694915254237288,0,0.2
3541,907,13,0.03649237472766884,0.23529411764705882,0,0.2
3542,871,23,0.035449735449735446,0.1,0,0.2
3554,1475,32,0.04623878536922015,0.09937888198757763,0,0.2
3559,890,22,0.033086419753086425,0.08,0,0.0
3561,632,31,0.25451092117758783,0.0,1,0.4
3563,356,19,0.0,0.23809523809523808,0,0.0
3568,752,4,0.04772079772079772,0.019230769230769232,0,0.0
3573,2849,28,0.1454661558109834,0.027586206896551724,0,0.0
3581,995,10,0.022156084656084655,0.07142857142857142,0,0.2
3584,31288,25,0.24814814814814817,0.002219140083217753,0,0.0
3590,634,22,0.4332745443856555,0.0,0,0.0
3592,1530,22,0.30669995838535163,0.0056179775280898875,0,0.2
3593,117,20,0.0,0.2727272727272727,0,0.0
3596,449,30,0.0,0.15384615384615385,0,0.2
3599,738,34,0.23633156966490299,0.21428571428571427,0,0.2
3605,977,42,0.05704555129842486,0.04597701149425287,0,0.0
3615,846,34,0.0,0.019230769230769232,0,0.4
3617,2518,23,0.15154085383093016,0.0648854961832061,0,0.0
3619,3434,33,0.06530214424951267,0.0043859649122807015,0,0.0
3622,136,27,0.0,0.0,0,0.4
3625,4510,27,0.07012882447665056,0.017391304347826087,0,0.2
3647,4653,27,0.21509670346879647,0.06765327695560254,0,0.0
3652,16486,32,0.12151584574264987,0.03865979381443299,0,0.0
3653,1793,22,0.07519640852974187,0.04242424242424243,0,0.0
3660,426,24,0.06362773029439696,0.28205128205128205,0,0.4
3663,2148,38,0.11336717428087986,0.050761421319796954,0,0.2
3678,818,36,0.04135802469135803,0.016666666666666666,1,0.4
3679,163,28,0.5134099616858238,0.13793103448275862,0,0.0
3691,1929,22,0.05704555129842486,0.04597701149425287,0,0.0
3693,117,20,0.0,0.1111111111111111,1,0.4
3697,2716,19,0.21675591253904508,0.009036144578313253,0,0.0
